0.000000000000000000e+00,6.621483520000000000e+08
1.000000000000000000e+00,6.506314880000000000e+08
2.000000000000000000e+00,6.367240960000000000e+08
3.000000000000000000e+00,6.227447680000000000e+08
4.000000000000000000e+00,6.071917440000000000e+08
5.000000000000000000e+00,5.896659840000000000e+08
6.000000000000000000e+00,5.723893760000000000e+08
7.000000000000000000e+00,5.534057600000000000e+08
8.000000000000000000e+00,5.332255360000000000e+08
9.000000000000000000e+00,5.110537280000000000e+08
1.000000000000000000e+01,4.892904640000000000e+08
1.100000000000000000e+01,4.667768960000000000e+08
1.200000000000000000e+01,4.455667520000000000e+08
1.300000000000000000e+01,4.235084480000000000e+08
1.400000000000000000e+01,4.017777920000000000e+08
1.500000000000000000e+01,3.808504640000000000e+08
1.600000000000000000e+01,3.613813440000000000e+08
1.700000000000000000e+01,3.406845440000000000e+08
1.800000000000000000e+01,3.197892480000000000e+08
1.900000000000000000e+01,3.005239040000000000e+08
2.000000000000000000e+01,2.838545600000000000e+08
2.100000000000000000e+01,2.664661120000000000e+08
2.200000000000000000e+01,2.509219840000000000e+08
2.300000000000000000e+01,2.375175520000000000e+08
2.400000000000000000e+01,2.242038560000000000e+08
2.500000000000000000e+01,2.128222400000000000e+08
2.600000000000000000e+01,2.027663040000000000e+08
2.700000000000000000e+01,1.939317760000000000e+08
2.800000000000000000e+01,1.865515680000000000e+08
2.900000000000000000e+01,1.783805760000000000e+08
3.000000000000000000e+01,1.721920480000000000e+08
3.100000000000000000e+01,1.666808800000000000e+08
3.200000000000000000e+01,1.615143200000000000e+08
3.300000000000000000e+01,1.564877600000000000e+08
3.400000000000000000e+01,1.524019840000000000e+08
3.500000000000000000e+01,1.488595680000000000e+08
3.600000000000000000e+01,1.448496960000000000e+08
3.700000000000000000e+01,1.412749280000000000e+08
3.800000000000000000e+01,1.380062880000000000e+08
3.900000000000000000e+01,1.353520640000000000e+08
4.000000000000000000e+01,1.327347040000000000e+08
4.100000000000000000e+01,1.309068640000000000e+08
4.200000000000000000e+01,1.291272640000000000e+08
4.300000000000000000e+01,1.275672480000000000e+08
4.400000000000000000e+01,1.257694720000000000e+08
4.500000000000000000e+01,1.241266560000000000e+08
4.600000000000000000e+01,1.224895120000000000e+08
4.700000000000000000e+01,1.210418240000000000e+08
4.800000000000000000e+01,1.198376000000000000e+08
4.900000000000000000e+01,1.187973440000000000e+08
5.000000000000000000e+01,1.178450240000000000e+08
5.100000000000000000e+01,1.166972400000000000e+08
5.200000000000000000e+01,1.158678000000000000e+08
5.300000000000000000e+01,1.148630880000000000e+08
5.400000000000000000e+01,1.140501760000000000e+08
5.500000000000000000e+01,1.130957840000000000e+08
5.600000000000000000e+01,1.124851280000000000e+08
5.700000000000000000e+01,1.115853600000000000e+08
5.800000000000000000e+01,1.107454880000000000e+08
5.900000000000000000e+01,1.100197200000000000e+08
6.000000000000000000e+01,1.093277600000000000e+08
6.100000000000000000e+01,1.089284000000000000e+08
6.200000000000000000e+01,1.083604640000000000e+08
6.300000000000000000e+01,1.078612720000000000e+08
6.400000000000000000e+01,1.072027200000000000e+08
6.500000000000000000e+01,1.066866240000000000e+08
6.600000000000000000e+01,1.061812560000000000e+08
6.700000000000000000e+01,1.057396800000000000e+08
6.800000000000000000e+01,1.051694160000000000e+08
6.900000000000000000e+01,1.046456560000000000e+08
7.000000000000000000e+01,1.041502880000000000e+08
7.100000000000000000e+01,1.037443600000000000e+08
7.200000000000000000e+01,1.034114320000000000e+08
7.300000000000000000e+01,1.029782480000000000e+08
7.400000000000000000e+01,1.024803120000000000e+08
7.500000000000000000e+01,1.020127040000000000e+08
7.600000000000000000e+01,1.015895360000000000e+08
7.700000000000000000e+01,1.010638400000000000e+08
7.800000000000000000e+01,1.007597120000000000e+08
7.900000000000000000e+01,1.004640400000000000e+08
8.000000000000000000e+01,1.002159680000000000e+08
8.100000000000000000e+01,9.981046400000000000e+07
8.200000000000000000e+01,9.960156800000000000e+07
8.300000000000000000e+01,9.935159200000000000e+07
8.400000000000000000e+01,9.894946400000000000e+07
8.500000000000000000e+01,9.861140800000000000e+07
8.600000000000000000e+01,9.836100800000000000e+07
8.700000000000000000e+01,9.807736000000000000e+07
8.800000000000000000e+01,9.784454400000000000e+07
8.900000000000000000e+01,9.765944800000000000e+07
9.000000000000000000e+01,9.740676000000000000e+07
9.100000000000000000e+01,9.714644000000000000e+07
9.200000000000000000e+01,9.687140000000000000e+07
9.300000000000000000e+01,9.665785600000000000e+07
9.400000000000000000e+01,9.638554400000000000e+07
9.500000000000000000e+01,9.620313600000000000e+07
9.600000000000000000e+01,9.605873600000000000e+07
9.700000000000000000e+01,9.586039200000000000e+07
9.800000000000000000e+01,9.568596800000000000e+07
9.900000000000000000e+01,9.541844800000000000e+07
1.000000000000000000e+02,9.523604800000000000e+07
1.010000000000000000e+02,9.507112000000000000e+07
1.020000000000000000e+02,9.489738400000000000e+07
1.030000000000000000e+02,9.477926400000000000e+07
1.040000000000000000e+02,9.457013600000000000e+07
1.050000000000000000e+02,9.444474400000000000e+07
1.060000000000000000e+02,9.431174400000000000e+07
1.070000000000000000e+02,9.417494400000000000e+07
1.080000000000000000e+02,9.402598400000000000e+07
1.090000000000000000e+02,9.387356800000000000e+07
1.100000000000000000e+02,9.375316800000000000e+07
1.110000000000000000e+02,9.367416000000000000e+07
1.120000000000000000e+02,9.360102400000000000e+07
1.130000000000000000e+02,9.353752000000000000e+07
1.140000000000000000e+02,9.346292800000000000e+07
1.150000000000000000e+02,9.340502400000000000e+07
1.160000000000000000e+02,9.338096000000000000e+07
1.170000000000000000e+02,9.335349600000000000e+07
1.180000000000000000e+02,9.336377600000000000e+07
1.190000000000000000e+02,9.341314400000000000e+07
1.200000000000000000e+02,9.344588800000000000e+07
1.210000000000000000e+02,9.354075200000000000e+07
1.220000000000000000e+02,9.355380800000000000e+07
1.230000000000000000e+02,9.367710400000000000e+07
1.240000000000000000e+02,9.381660800000000000e+07
1.250000000000000000e+02,9.400363200000000000e+07
1.260000000000000000e+02,9.423691200000000000e+07
1.270000000000000000e+02,9.446650400000000000e+07
1.280000000000000000e+02,9.479328800000000000e+07
1.290000000000000000e+02,9.512615200000000000e+07
1.300000000000000000e+02,9.556078400000000000e+07
1.310000000000000000e+02,9.598997600000000000e+07
1.320000000000000000e+02,9.645043200000000000e+07
1.330000000000000000e+02,9.691594400000000000e+07
1.340000000000000000e+02,9.745076800000000000e+07
1.350000000000000000e+02,9.802545600000000000e+07
1.360000000000000000e+02,9.864116800000000000e+07
1.370000000000000000e+02,9.936692800000000000e+07
1.380000000000000000e+02,1.000374000000000000e+08
1.390000000000000000e+02,1.008780800000000000e+08
1.400000000000000000e+02,1.017978400000000000e+08
1.410000000000000000e+02,1.027391360000000000e+08
1.420000000000000000e+02,1.037786960000000000e+08
1.430000000000000000e+02,1.050374960000000000e+08
1.440000000000000000e+02,1.060094320000000000e+08
1.450000000000000000e+02,1.070917920000000000e+08
1.460000000000000000e+02,1.085286080000000000e+08
1.470000000000000000e+02,1.097025920000000000e+08
1.480000000000000000e+02,1.109479680000000000e+08
1.490000000000000000e+02,1.124131280000000000e+08
1.500000000000000000e+02,1.140566240000000000e+08
1.510000000000000000e+02,1.157224000000000000e+08
1.520000000000000000e+02,1.175629760000000000e+08
1.530000000000000000e+02,1.194535040000000000e+08
1.540000000000000000e+02,1.213613440000000000e+08
1.550000000000000000e+02,1.231668240000000000e+08
1.560000000000000000e+02,1.253139520000000000e+08
1.570000000000000000e+02,1.274342800000000000e+08
1.580000000000000000e+02,1.296042560000000000e+08
1.590000000000000000e+02,1.319211520000000000e+08
1.600000000000000000e+02,1.342774400000000000e+08
1.610000000000000000e+02,1.369398560000000000e+08
1.620000000000000000e+02,1.394384320000000000e+08
1.630000000000000000e+02,1.420164960000000000e+08
1.640000000000000000e+02,1.445338880000000000e+08
1.650000000000000000e+02,1.472607360000000000e+08
1.660000000000000000e+02,1.502330400000000000e+08
1.670000000000000000e+02,1.529297600000000000e+08
1.680000000000000000e+02,1.554476640000000000e+08
1.690000000000000000e+02,1.583630240000000000e+08
1.700000000000000000e+02,1.612288160000000000e+08
1.710000000000000000e+02,1.641857760000000000e+08
1.720000000000000000e+02,1.673224160000000000e+08
1.730000000000000000e+02,1.704214720000000000e+08
1.740000000000000000e+02,1.735393760000000000e+08
1.750000000000000000e+02,1.766367360000000000e+08
1.760000000000000000e+02,1.798061440000000000e+08
1.770000000000000000e+02,1.831696640000000000e+08
1.780000000000000000e+02,1.864177600000000000e+08
1.790000000000000000e+02,1.895750400000000000e+08
1.800000000000000000e+02,1.929033920000000000e+08
1.810000000000000000e+02,1.965488480000000000e+08
1.820000000000000000e+02,2.000556480000000000e+08
1.830000000000000000e+02,2.039502880000000000e+08
1.840000000000000000e+02,2.077921280000000000e+08
1.850000000000000000e+02,2.116128640000000000e+08
1.860000000000000000e+02,2.155691360000000000e+08
1.870000000000000000e+02,2.201851200000000000e+08
1.880000000000000000e+02,2.244549920000000000e+08
1.890000000000000000e+02,2.292156320000000000e+08
1.900000000000000000e+02,2.339826240000000000e+08
1.910000000000000000e+02,2.391361280000000000e+08
1.920000000000000000e+02,2.442622080000000000e+08
1.930000000000000000e+02,2.494886080000000000e+08
1.940000000000000000e+02,2.546881600000000000e+08
1.950000000000000000e+02,2.602520960000000000e+08
1.960000000000000000e+02,2.659172800000000000e+08
1.970000000000000000e+02,2.720258880000000000e+08
1.980000000000000000e+02,2.777081280000000000e+08
1.990000000000000000e+02,2.840636160000000000e+08
2.000000000000000000e+02,2.911678400000000000e+08
2.010000000000000000e+02,2.982648960000000000e+08
2.020000000000000000e+02,3.066318720000000000e+08
2.030000000000000000e+02,3.150823360000000000e+08
2.040000000000000000e+02,3.240704320000000000e+08
2.050000000000000000e+02,3.334613760000000000e+08
2.060000000000000000e+02,3.426699200000000000e+08
2.070000000000000000e+02,3.517944960000000000e+08
2.080000000000000000e+02,3.604114560000000000e+08
2.090000000000000000e+02,3.686532160000000000e+08
2.100000000000000000e+02,3.763479040000000000e+08
2.110000000000000000e+02,3.839546880000000000e+08
2.120000000000000000e+02,3.920486720000000000e+08
2.130000000000000000e+02,4.006318080000000000e+08
2.140000000000000000e+02,4.087740800000000000e+08
2.150000000000000000e+02,4.169986880000000000e+08
